merchant_pid,ean,brand,title,description,url,image_url,price_gbp,in_stock,captured_on
12513687,5056379506310,Myvitamins,"Vitamin D3 & K2 Capsules - 90CAPSULES, 90servings","Suggested Use: Consume 1 capsule daily. || Ingredients: Ingredients: | Bulking Agent (Microcrystalline Cellulose), Capsule Shell (Glazing Agent (Hydroxypropyl Methyl Cellulose), Water), Vitamin K2, Vitamin D3, Anti-Caking Agents (Magnesium Stearate, Silicon Dioxide). | Suitable for: vegetarians. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; Per Daily Serving ; %Reference Intake*] | [Vitamin D3 ; 100.0μg ; 2000] | [Vitamin K2 ; 100.0μg ; 133] | [* NRV - Nutrition Reference Value]",https://www.myprotein.com/p/vitamins/vitamin-d3-k2-capsules/12513685/,https://static.thcdn.com/productimg/original/12513687-1985335516903272.png,13.49,1,2026-09-17
13170775,5059883101880,Myvitamins,Ashwagandha KSM66 Capsules - 30Capsules,"Suggested Use: Consume 1 capsule daily. Consume with food. || Ingredients: Ashwagandha Root 10-15:1 Extract ( | Withania somnifera | ), Bulking Agents (Microcrystalline Cellulose, Magnesium Salts of Fatty Acids), Glazing Agent (Hydroxypropyl Methyl Cellulose), Anti-Caking Agent (Silicon Dioxide). | Suitable for vegetarians and vegans. || Nutritional Information: Serving Size | - 1 Capsule | Active Ingredients | [Per Daily Serving] | [Ashwagandha KSM-66® ; 500mg]",https://www.myprotein.com/p/sports-nutrition/ashwagandha-ksm66-capsules/12335319/,https://static.thcdn.com/productimg/original/12335319-5105277417039567.jpg,5.49,1,2026-09-17
12335320,5056307356697,Myvitamins,Ashwagandha KSM66 Capsules - 90Capsules,"Suggested Use: Consume 1 capsule daily. Consume with food. || Ingredients: Ashwagandha Root 10-15:1 Extract ( | Withania somnifera | ), Bulking Agents (Microcrystalline Cellulose, Magnesium Salts of Fatty Acids), Glazing Agent (Hydroxypropyl Methyl Cellulose), Anti-Caking Agent (Silicon Dioxide). | Suitable for vegetarians and vegans. || Nutritional Information: Serving Size | - 1 Capsule | Active Ingredients | [Per Daily Serving] | [Ashwagandha KSM-66® ; 500mg]",https://www.myprotein.com/p/sports-nutrition/ashwagandha-ksm66-capsules/12335319/,https://static.thcdn.com/productimg/original/12335319-5105277417039567.jpg,12.99,1,2026-09-17
15010401,5059883416274,Myprotein,Impact Creatine - 100g - 29servings Unflavoured,"Suggested Use: Mix 3.4g (approx. 1 scoop) with 250ml of water, shake and consume. Consume once daily, before or after exercise. || Ingredients: Ingredients: | Creatine Monohydrate. | Suitable for: vegetarians and vegans. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; 3.4g] | [Creatine Monohydrate ; 3.4g] | [Creatine ; 3.0g]",https://www.myprotein.com/p/sports-nutrition/creatine-monohydrate-powder/10530050/,https://static.thcdn.com/productimg/original/10530050-6355359875807027.png,3.99,1,2026-09-17
10530053,5055534302002,Myprotein,Impact Creatine - 250g - 73servings Unflavoured,"Suggested Use: Mix 3.4g (approx. 1 scoop) with 250ml of water, shake and consume. Consume once daily, before or after exercise. || Ingredients: Ingredients: | Creatine Monohydrate. | Suitable for: vegetarians and vegans. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; 3.4g] | [Creatine Monohydrate ; 3.4g] | [Creatine ; 3.0g]",https://www.myprotein.com/p/sports-nutrition/creatine-monohydrate-powder/10530050/,https://static.thcdn.com/productimg/original/10530050-6355359875807027.png,9.99,1,2026-09-17
10530054,5055534302019,Myprotein,Impact Creatine - 500g - 147servings Unflavoured,"Suggested Use: Mix 3.4g (approx. 1 scoop) with 250ml of water, shake and consume. Consume once daily, before or after exercise. || Ingredients: Ingredients: | Creatine Monohydrate. | Suitable for: vegetarians and vegans. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; 3.4g] | [Creatine Monohydrate ; 3.4g] | [Creatine ; 3.0g]",https://www.myprotein.com/p/sports-nutrition/creatine-monohydrate-powder/10530050/,https://static.thcdn.com/productimg/original/10530050-6355359875807027.png,13.99,1,2026-09-17
10530051,5055534301999,Myprotein,Impact Creatine - 294 Servings Unflavoured,"Suggested Use: Mix 3.4g (approx. 1 scoop) with 250ml of water, shake and consume. Consume once daily, before or after exercise. || Ingredients: Ingredients: | Creatine Monohydrate. | Suitable for: vegetarians and vegans. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; 3.4g] | [Creatine Monohydrate ; 3.4g] | [Creatine ; 3.0g]",https://www.myprotein.com/p/sports-nutrition/creatine-monohydrate-powder/10530050/,https://static.thcdn.com/productimg/original/10530050-6355359875807027.png,27.99,1,2026-09-17
10530531,5055534301036,Myvitamins,Vitamin D3 Softgels - 180Softgels - Non-Vegan,"Suggested Use: Consume 1 softgel daily. Best taken with food. | Not suitable for vegetarians. || Ingredients: Ingredients: | Capsule Shell (Beef Gelatine, Glycerine), Vitamin D3. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; Per Daily Serving ; %Reference Intake*] | [Vitamin D ; 63μg ; 1260] | [* NRV - Nutrition Reference Value]",https://www.myprotein.com/p/sports-nutrition/vitamin-d3-softgels/10530530/,https://static.thcdn.com/productimg/original/10530531-1185188808631438.jpg,7.99,1,2026-09-17
11041122,5055534355183,Myvitamins,Vitamin D3 Softgels - 360Softgels - Non-Vegan,"Suggested Use: Consume 1 softgel daily. Best taken with food. | Not suitable for vegetarians. || Ingredients: Ingredients: | Capsule Shell (Beef Gelatine, Glycerine), Vitamin D3. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; Per Daily Serving ; %Reference Intake*] | [Vitamin D ; 63μg ; 1260] | [* NRV - Nutrition Reference Value]",https://www.myprotein.com/p/sports-nutrition/vitamin-d3-softgels/10530530/,https://static.thcdn.com/productimg/original/10530531-1185188808631438.jpg,11.49,1,2026-09-17
14871340,5059883363769,Myvitamins,Vitamin C Capsules - 30 Servings,"Suggested Use: Consume 2 capsules as a daily serving. || Ingredients: Ingredients: | Vitamin C, Bulking Agent (Microcrystalline Cellulose), Capsule Shell (Glazing Agent (Hydroxypropyl Methyl Cellulose), Water), Anti-Caking Agents (Magnesium Stearate, Silicon Dioxide). | Suitable for: vegetarians and vegans. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; Per Daily Serving ; %Reference Intake*] | [Vitamin C ; 1000mg ; 1250] | [* NRV - Nutrition Reference Value]",https://www.myprotein.com/p/sports-nutrition/vitamin-c-capsules/14871339/,https://static.thcdn.com/productimg/original/14871341-1545186715736848.jpg,3.99,1,2026-09-17
14871341,5059883363776,Myvitamins,"Vitamin C Capsules - 180CAPSULES, 90servings","Suggested Use: Consume 2 capsules as a daily serving. || Ingredients: Ingredients: | Vitamin C, Bulking Agent (Microcrystalline Cellulose), Capsule Shell (Glazing Agent (Hydroxypropyl Methyl Cellulose), Water), Anti-Caking Agents (Magnesium Stearate, Silicon Dioxide). | Suitable for: vegetarians and vegans. || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; Per Daily Serving ; %Reference Intake*] | [Vitamin C ; 1000mg ; 1250] | [* NRV - Nutrition Reference Value]",https://www.myprotein.com/p/sports-nutrition/vitamin-c-capsules/14871339/,https://static.thcdn.com/productimg/original/14871341-1545186715736848.jpg,7.49,1,2026-09-17
10575263,5055534308349,Myvitamins,Zinc Tablets - 90Tablets,"Suggested Use: Consume 1 tablet daily. Best taken with food. || Ingredients: Ingredients: | Bulking Agents (Microcrystalline Cellulose, Calcium Carbonate), Vitamin C, Zinc Citrate, Anti-Caking Agents (Magnesium Stearate, Silicon Dioxide). | Suitable for: vegetarians and vegans. || Nutritional Information: [Active Ingredients] | [Typical Values ; %Reference Intake* ; Per Daily Serving] | [Zinc ; 150 ; 15mg] | [Vitamin C ; 75 ; 60mg]",https://www.myprotein.com/p/sports-nutrition/zinc-tablets/10575261/,https://static.thcdn.com/productimg/original/10575261-1645326904154192.jpg,5.99,1,2026-09-17
10575262,5055534308332,Myvitamins,Zinc Tablets - 270Tablets,"Suggested Use: Consume 1 tablet daily. Best taken with food. || Ingredients: Ingredients: | Bulking Agents (Microcrystalline Cellulose, Calcium Carbonate), Vitamin C, Zinc Citrate, Anti-Caking Agents (Magnesium Stearate, Silicon Dioxide). | Suitable for: vegetarians and vegans. || Nutritional Information: [Active Ingredients] | [Typical Values ; %Reference Intake* ; Per Daily Serving] | [Zinc ; 150 ; 15mg] | [Vitamin C ; 75 ; 60mg]",https://www.myprotein.com/p/sports-nutrition/zinc-tablets/10575261/,https://static.thcdn.com/productimg/original/10575261-1645326904154192.jpg,13.99,1,2026-09-17
10615612,5055534301821,Myvitamins,High Strength Omega 3 | 2340mg - 90Capsules,"Suggested Use: Consume 3 softgels daily. Best taken with food. | Not suitable for vegetarians. || Ingredients: Ingredients: | Omega 3 | Fish | Oil, Softgel Shell (Beef Gelatine, Humectant (Glycerol), Water). || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; 3 Softgels] | [Fish Oil ; 3000.0mg] | [Omega 3 Fatty Acids ; 2340.0mg] | [DHA ; 450mg] | [EPA ; 1800mg]",https://www.myprotein.com/p/sports-nutrition/high-strength-omega-3-2340mg/10615610/,https://static.thcdn.com/productimg/original/10615611-1135345619964617.png,9.99,1,2026-09-17
10615611,5055534301838,Myvitamins,High Strength Omega 3 | 2340mg - 250Capsules,"Suggested Use: Consume 3 softgels daily. Best taken with food. | Not suitable for vegetarians. || Ingredients: Ingredients: | Omega 3 | Fish | Oil, Softgel Shell (Beef Gelatine, Humectant (Glycerol), Water). || Nutritional Information: [Active Ingredients] | [Per Daily Serving ; 3 Softgels] | [Fish Oil ; 3000.0mg] | [Omega 3 Fatty Acids ; 2340.0mg] | [DHA ; 450mg] | [EPA ; 1800mg]",https://www.myprotein.com/p/sports-nutrition/high-strength-omega-3-2340mg/10615610/,https://static.thcdn.com/productimg/original/10615611-1135345619964617.png,20.99,1,2026-09-17
10530671,5055534307694,Myvitamins,Krill Oil Capsules - 90Capsules,"Suggested Use: Consume 1 softgel daily. || Ingredients: Pure Antarctic Krill Oil ( | Crustaceans | ), Softgel (Gelatin), Humectants (Sorbitol, Glycerol), Water, Vanilla Flavouring. || Nutritional Information: Serving Size | - 1 Softgels | Typical Nutritional Values | [Per Serving] | [Phospholipids ; 200 mg] | [Total Omega 3 ; 110 mg] | [EPA (Eicosapentaenoic Acid) ; 60 mg] | [DHA (Docosahexaenoic Acid) ; 28 mg] | [Total Omega 6 ; 10 mg] | [Choline ; 25 mg] | [Astaxanthin ; 50 µg]",https://www.myprotein.com/p/sports-nutrition/krill-oil-capsules/10530669/,https://static.thcdn.com/productimg/original/10530669-7625031001357362.jpg,18.99,1,2026-09-17
10530670,5055534307687,Myvitamins,Krill Oil Capsules - 250Capsules,"Suggested Use: Consume 1 softgel daily. || Ingredients: Pure Antarctic Krill Oil ( | Crustaceans | ), Softgel (Gelatin), Humectants (Sorbitol, Glycerol), Water, Vanilla Flavouring. || Nutritional Information: Serving Size | - 1 Softgels | Typical Nutritional Values | [Per Serving] | [Phospholipids ; 200 mg] | [Total Omega 3 ; 110 mg] | [EPA (Eicosapentaenoic Acid) ; 60 mg] | [DHA (Docosahexaenoic Acid) ; 28 mg] | [Total Omega 6 ; 10 mg] | [Choline ; 25 mg] | [Astaxanthin ; 50 µg]",https://www.myprotein.com/p/sports-nutrition/krill-oil-capsules/10530669/,https://static.thcdn.com/productimg/original/10530669-7625031001357362.jpg,48.99,1,2026-09-17
17812379,5060298861283,Well.Actually.,Well.Actually. Liposomal Vitamin C 1000mg - Strawberry & Lychee (250ml),"Suggested Use: Shake gently before use. Take 5ml* (1000mg) per day. | Can be taken directly or mixed with a cold drink, smoothie etc. Do not exceed recommended dose. | *5ml = 1 x teaspoon. || Ingredients: Vegetable Glycerin, Purified Water, Sodium Ascorbate, Phospholipids (from sunflower lecithin) containing Phosphatidylcholine, Natural Flavourings (Strawberry, Lychee), Natural Antioxidant (Vitamin E).",https://www.myprotein.com/p/sports-nutrition/well.actually.-liposomal-vitamin-c-1000mg-strawberry-lychee-250ml/17812379/,https://static.thcdn.com/productimg/original/17812379-8985334164054736.png,32.99,1,2026-09-17
